	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	MeanNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF	GGF
110	Baseline	movielens	500	546	1000	20	0.0	1.0	694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	0.002027040362275088	7.528517255910727e-11
115	Baseline	movielens	608	672	1500	20	0.0	1.0	796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	0.002009221230672465	3.963871054108598e-11
120	Baseline	yelp	279	284	300	20	0.0	1.0	492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	0.0024464160459685665	1.337340242543399e-10
121	FR	yelp	279	284	300	20	0.00011650557950056822	0.9718323634118775	527.5023309310964	4787.4886927197	0.581751486072036	0.8039997415981661	0.06690140845070422	0.0018243789672851562	3.447288182146471e-10
130	Baseline	yelp	322	323	350	20	0.0	1.0	575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	0.002147831485667896	6.704535479390471e-12
131	FR	yelp	322	323	350	20	0.00012919664905512897	0.9769842164516471	620.9821987730937	5653.791831609618	0.5705894660171968	0.8131439529914151	0.06191950464396285	0.0015468597412109375	1.4592794314988256e-11
140	Baseline	yelp	452	456	500	20	0.0	1.0	824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	0.0015341792673000505	3.5670382172278912e-12
145	Baseline	yelp	618	619	700	20	0.0	1.0	1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	0.001170702312646082	1.9134102755561955e-12
150	Baseline	yelp	846	859	1000	20	0.0	1.0	1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	0.0008682372454695411	1.014375772641377e-12
155	Baseline	yelp	1187	1212	1500	20	0.0	1.0	2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	0.0006497106620601595	7.402347550967384e-13
161	Gini	amazon	279	269	300	20	0.00020295684033053466	0.9731837624555736	591.2671868549089	3283.8115283094485	0.8135478027845261	0.8988270211805781	0.13382899628252787	0.4543610956333079	1.4530155115248202e-11
171	Gini	amazon	324	311	350	20	0.00021752747829730077	0.9746272628973148	813.960277802851	5218.850921723308	0.8667058226892166	0.9325054467099687	0.0932475884244373	0.4103742733502425	2.8456192897891207e-12
181	Gini	amazon	453	436	500	20	0.00031864757936242395	0.9763783942640922	937.4340436201892	5861.534088039725	0.7916380482416778	0.9362786049137705	0.10779816513761468	0.562299160592339	1.3465098996335588e-10
191	Gini	amazon	607	585	700	20	0.0001792304997597927	0.9752429665721111	1115.6237460895215	5470.343692015486	0.7644085679465937	0.9100748382725139	0.1452991452991453	0.6265542005736542	8.42991716521155e-12
201	Gini	amazon	825	769	1000	20	0.0002622998593431725	0.975518891778253	789.877182874734	5331.486073650444	0.7829801952681018	0.8900615225462514	0.15604681404421328	0.6662060546061707	3.985954171740364e-13
211	Gini	amazon	1156	1040	1500	20	0.00029030705752276396	0.9869868464677843	1099.8936474848972	8407.839053254436	0.7512028020722576	0.9138984432972191	0.1326923076923077	0.6254995440235758	5.998638775135582e-12
221	Gini	black_friday	282	261	300	20	0.00015125774794774293	0.9829293215151466	371.2869702411289	2863.1959307702473	0.8324973045560426	0.8505872610347471	0.21455938697318008	0.4958090973109777	4.968146644283283e-11
231	Gini	black_friday	328	305	350	20	0.00017925740349824916	0.982530912496536	405.8041763063773	3288.676162321957	0.8281018614524766	0.8641666828654885	0.18688524590163935	0.5207789032662464	5.613108261753251e-12
241	Gini	black_friday	455	426	500	20	0.000565266653016584	0.9668429183595668	727.1839882303566	4772.68152262558	0.7613448307438566	0.906509995285552	0.14084507042253522	0.5830966488051578	2.165617367581636e-12
251	Gini	black_friday	611	546	700	20	0.00019198662129010527	0.9830539677255982	903.0503030064156	6385.4775859061565	0.7960900550446628	0.9266609591428582	0.1227106227106227	0.5392820715650506	2.263227962604205e-11
261	Gini	black_friday	841	716	1000	20	0.00019138272944191418	0.987637502356153	1563.1320063227888	10267.300209107081	0.7554477475539753	0.9409071809971647	0.10893854748603352	0.543157530149381	1.274887299427155e-10
271	Gini	black_friday	1166	948	1500	20	0.0014988445506718276	0.9483219863345803	1051.4873504986792	10246.05240435115	0.7531159629565628	0.8922134757965978	0.14767932489451477	0.7275202380682925	2.0315964218762603e-13
281	Gini	movielens	236	241	300	20	0.0002341171674462969	0.9697876522474954	348.94202278866663	2091.23861503762	0.8579690230162332	0.8535460375237968	0.2074688796680498	0.46426235156933426	4.801975830438815e-11
291	Gini	movielens	266	277	350	20	0.0003203928116245171	0.9678382723741026	411.54368807021643	3258.9287753000826	0.7998766482521683	0.8927680162433693	0.1407942238267148	0.4841508235659132	1.542814401920481e-10
301	Gini	movielens	335	359	500	20	0.0004301191770752534	0.9659025248890708	275.3506484914883	2227.354365655139	0.8423230797459584	0.8519392732715573	0.19498607242339833	0.5097800349314089	1.0651852642141506e-11
311	Gini	movielens	411	444	700	20	0.0003153595058142562	0.9788345158832733	716.0384991778344	3295.86693450207	0.8136744556351406	0.9131741034044794	0.16441441441441443	0.5312849501335142	7.865389687495864e-11
321	Gini	movielens	500	546	1000	20	0.0005046496950305167	0.9793999355162346	308.076807294146	3122.0692616297006	0.8026136369337438	0.8422312901472501	0.18315018315018314	0.579848356736229	2.9552346380730467e-12
331	Gini	movielens	608	672	1500	20	0.0006753601947570954	0.9749584958977011	323.60498963111496	2482.8153344671205	0.8149319020626586	0.8269162333366112	0.18452380952380953	0.6096963889775776	1.562441187884094e-12
341	Gini	yelp	279	284	300	20	0.00019499750240937653	0.9746646199194756	455.3201011821752	2924.43235469153	0.8200372778380802	0.8910715055850297	0.1619718309859155	0.49165406989854826	2.8247669941291756e-11
351	Gini	yelp	322	323	350	20	0.00023811217430114178	0.9773398113467711	379.59135697063965	3054.60916907092	0.8252856070160532	0.8746878342126484	0.19195046439628483	0.512957541130365	3.574584757687576e-13
361	Gini	yelp	452	456	500	20	0.00022386848083363604	0.9855902564125353	619.6567422765507	3594.3244844567557	0.7941522134565174	0.8813694889803249	0.18201754385964913	0.536454934783248	1.6079662139443368e-12
371	Gini	yelp	618	619	700	20	0.00012760705410847024	0.9836322231517003	695.373220364908	5567.439989978105	0.7585568819903666	0.9140583482071655	0.12924071082390953	0.6307385184835089	1.5926442693032419e-12
381	Gini	yelp	846	859	1000	20	0.0014226446032306413	0.9584309728860101	764.1340661920988	6303.317000979832	0.7573604678195021	0.9193966823307324	0.1280558789289872	0.5648743860213964	3.641545179358246e-11
391	Gini	yelp	1187	1212	1500	20	0.000324818568648022	0.9863629954190631	833.2080444240847	6600.7456512978015	0.7686686964814027	0.9049341276687733	0.15016501650165018	0.729281239251693	2.6245611043785504e-13
401	Lorenz	amazon	279	269	300	20	0.00031937645768963404	0.9707310088351484	724.0795362327226	4570.830115670044	0.813230827175998	0.9263300776649811	0.10408921933085502	0.0022287405570695423	3.3471727355327353e-10
411	Lorenz	amazon	324	311	350	20	0.000336897023601792	0.9774973980577568	861.8086062787744	5128.516516578614	0.8198189229639568	0.9345196249275001	0.10610932475884244	0.001992092363654333	1.4360623327815295e-10
421	Lorenz	amazon	453	436	500	20	0.0003564663231221194	0.9785983481382409	1284.1449164809635	8090.800143085597	0.7912980020898203	0.956157286134904	0.07568807339449542	0.0015996709623855188	4.256296625160364e-11
431	Lorenz	amazon	607	585	700	20	0.00046207874612418716	0.9807730662401956	1654.1474267215347	9621.547110818907	0.7311140303441269	0.9629909417433666	0.07008547008547009	0.0011566385659648752	2.4542901643754518e-11
441	Lorenz	amazon	825	769	1000	20	0.0005266056594639877	0.9816359766094312	2424.155404923969	15232.630416953432	0.715529609864857	0.9737740553653116	0.044213263979193757	0.0007956490535813405	1.8628965115834277e-11
451	Lorenz	amazon	1156	1040	1500	20	0.0007515882009549142	0.9796154956909165	3481.830962579922	21817.08328402366	0.7070188986112658	0.9802497829038657	0.035576923076923075	0.0005865107597830188	6.6490898108370255e-12
461	Lorenz	black_friday	282	261	300	20	0.0003000059116163842	0.9736533101542054	768.4137223615896	4556.391333069099	0.7889074731297564	0.923196934420951	0.1111111111111111	0.0022935583042546833	4.33461505395184e-10
471	Lorenz	black_friday	328	305	350	20	0.00031372414308892616	0.9779943906914843	884.0529408110011	5350.866326256382	0.7984391908556916	0.9325125658433846	0.09836065573770492	0.0020852245109780985	1.4905115318964465e-10
481	Lorenz	black_friday	455	426	500	20	0.0003983589350616223	0.9794735144898084	1336.1081141185564	8303.32002027816	0.7958851935951738	0.9555886433629325	0.07276995305164319	0.0014409398607293027	5.918987327739758e-11
491	Lorenz	black_friday	611	546	700	20	0.0003983923645489941	0.9798243916452319	1859.2230518481197	11746.415314843887	0.7587449900009002	0.9645260108463117	0.05311355311355311	0.0011306273117191884	4.9122928877819683e-11
501	Lorenz	black_friday	841	716	1000	20	0.0005665410438090238	0.9825588386157006	2511.070760468768	15665.839315252337	0.6913163401447936	0.969047226577322	0.061452513966480445	0.0008552083007940335	2.427261234237798e-11
511	Lorenz	black_friday	1166	948	1500	20	0.0007780786065950616	0.9812386893640271	3868.270674848014	23410.457467642296	0.748373179970043	0.9782879732920556	0.04430379746835443	0.0007044696567657333	9.744933655081408e-12
521	Lorenz	movielens	236	241	300	20	0.00035336698124366074	0.9752183336094835	530.2121471487469	3295.861021676624	0.8375972853326252	0.9112570962861244	0.14107883817427386	0.0029125909399386235	5.380301278290764e-10
531	Lorenz	movielens	266	277	350	20	0.0006464775099973495	0.9661442736504754	594.2056157459505	3742.300616455317	0.7880342781620671	0.92303535160985	0.10830324909747292	0.0024274826623395043	4.77838597582255e-10
541	Lorenz	movielens	335	359	500	20	0.0008828358272204481	0.9708585319897252	695.2382534446908	4143.11481133759	0.7855926064774704	0.9316610475164269	0.10584958217270195	0.001805284408795183	2.5024386380434207e-10
551	Lorenz	movielens	411	444	700	20	0.0009669665139570443	0.9668317238422179	938.3888078251108	5122.5921597272945	0.7186657573224264	0.9425431945922319	0.10810810810810811	0.0012367206131504132	1.1112155836259878e-10
561	Lorenz	movielens	500	546	1000	20	0.0016662134072036473	0.9583325865012241	1109.2390603505978	6848.673657234096	0.771224292160237	0.9589202110426487	0.07509157509157509	0.0010576715637478356	5.61858019399333e-11
571	Lorenz	movielens	608	672	1500	20	0.0020721025447994466	0.9446415758145159	1272.0799251707479	8077.44033446712	0.8080444087728134	0.9641597218708055	0.06398809523809523	0.0007865620112384947	2.534218187430301e-11
581	Lorenz	yelp	279	284	300	20	0.0002376362250807744	0.9735529381670096	659.2851898114742	4296.037988494347	0.8181382115148695	0.9270335831524329	0.09507042253521127	0.002107206634087467	7.296329787318156e-11
591	Lorenz	yelp	322	323	350	20	0.00019462712746120693	0.9823825352307417	739.3911797507254	4419.711336253582	0.7804833244283669	0.9291931863161955	0.11145510835913312	0.0023905659665012812	3.5447038823667125e-11
601	Lorenz	yelp	452	456	500	20	0.0003214522114219599	0.9781142862941326	1092.443801322676	7389.4472914743	0.7806446684314234	0.9547534513829625	0.08114035087719298	0.0013738104800382629	2.054425434309043e-11
611	Lorenz	yelp	618	619	700	20	0.00042941864709188825	0.9833190686096267	1533.5501816566402	9179.585385777782	0.7240525564631749	0.9641735620460218	0.06946688206785137	0.0010435606220801398	1.0611767351976432e-11
621	Lorenz	yelp	846	859	1000	20	0.0005423204991347755	0.9816917644388224	1806.5500059229325	13352.641797254566	0.748105692403533	0.9736290931649054	0.04307334109429569	0.0007401525374961586	4.558599644135098e-12
631	Lorenz	yelp	1187	1212	1500	20	0.0006194107096528393	0.9785427264636875	2169.5774178876545	15869.169743707043	0.7774061805301576	0.9779121014575967	0.039603960396039604	0.0005150599920252433	2.3346779053679392e-12
641	JME	amazon	279	269	300	20	0.00028237969861898523	0.9699035604764286	147.69970937190658	972.5773275659539	0.9310693429075164	0.7418777577862548	0.3048327137546468	0.019018612802028656	9.836270779384089e-11
643	JME	amazon	279	269	300	20	0.0004316793601015026	0.9691233337850156	136.86017562984668	923.8412680864001	0.9353621626180718	0.7316301208235835	0.31226765799256506	0.02185458317399025	9.472956083260425e-11
645	JME	amazon	279	269	300	20	0.00033523340039152353	0.9699683506542766	145.75608833477176	976.4434985696714	0.9175185473096783	0.7413650586186081	0.3048327137546468	0.02331392467021942	8.919164373288191e-11
647	JME	amazon	279	269	300	20	0.0003026415270076369	0.970783498161438	151.38935211064623	977.499260651456	0.9270218760107833	0.743869948887043	0.2899628252788104	0.020971165969967842	9.481470093904316e-11
649	JME	amazon	279	269	300	20	0.0003674083001589358	0.9688485522652427	144.411587757243	961.3654316551734	0.9258344801794639	0.7378084392011431	0.29739776951672864	0.022823939099907875	9.226519307384546e-11
651	JME	amazon	324	311	350	20	0.000524730398651557	0.9740621634838806	277.26866818050286	1929.1981886043363	0.8188006009473977	0.8367864342550261	0.16720257234726688	0.062419094145298004	1.3965106397951055e-11
653	JME	amazon	324	311	350	20	0.000503557102004151	0.9758548341089558	286.45514226063693	1915.0760021091594	0.8178988124687072	0.8382054421252902	0.17041800643086816	0.06195357069373131	1.5053123164248432e-11
655	JME	amazon	324	311	350	20	0.0005639576790551112	0.9741291831428098	285.1979652988732	1929.757674134883	0.806252043385126	0.836096039156148	0.15755627009646303	0.060099728405475616	1.3790827837344217e-11
657	JME	amazon	324	311	350	20	0.0005096347689797983	0.9741589713942316	279.66243466798943	1887.2689281541755	0.8229315583523353	0.8351354626371983	0.17363344051446947	0.05533653497695923	2.337977970224289e-11
659	JME	amazon	324	311	350	20	0.0005593636375526447	0.9741707229923606	276.956036595055	1881.3139442313459	0.8149966218587038	0.8336578722984466	0.16720257234726688	0.07782299071550369	1.4997528611398673e-11
661	JME	amazon	453	436	500	20	0.0006258363074304289	0.9763703204527572	333.02403777959313	2368.8001430855993	0.8045179247514831	0.8607333534932864	0.13990825688073394	0.08497430384159088	2.1460534090462407e-12
663	JME	amazon	453	436	500	20	0.0006233684379704449	0.9756968496918247	339.5554439924622	2388.7726201498194	0.8019392087683064	0.8592746609383928	0.1444954128440367	0.09081166982650757	3.228069879944491e-12
665	JME	amazon	453	436	500	20	0.0006178416460911162	0.9751340077791931	338.4667310294147	2446.1533540947735	0.7999062438684352	0.862923920709734	0.14220183486238533	0.05056487396359444	3.965852557188814e-12
667	JME	amazon	453	436	500	20	0.0005875828540580909	0.9745860603134809	330.52145451692957	2393.1671155626636	0.8025636839999325	0.8590162242201971	0.13761467889908258	0.0635579451918602	1.907342067047041e-12
669	JME	amazon	453	436	500	20	0.000546328368270727	0.9767000286162218	338.42799482846755	2407.9285834525717	0.8019538958729913	0.8595299418797219	0.1444954128440367	0.0668649896979332	1.690536711656186e-12
671	JME	amazon	607	585	700	20	0.0009829224280593824	0.971061096129271	490.06228115396954	2910.012068083863	0.7955083103370283	0.8883948302929371	0.12991452991452992	0.0013641968835145235	3.360114339047844e-12
673	JME	amazon	607	585	700	20	0.0008962023667253846	0.9724046238594886	472.41525598721404	2938.518050989846	0.8026438579632478	0.8915970410984088	0.13162393162393163	0.0013885790249332786	3.492356983828595e-12
675	JME	amazon	607	585	700	20	0.0009197848539150945	0.9714738712043448	484.03810540316783	2964.490700562496	0.7919408091117695	0.8912360935267412	0.13162393162393163	0.002189492341130972	3.2079136657444272e-12
677	JME	amazon	607	585	700	20	0.0009159045827577729	0.9714819972700074	474.62773398071954	2814.8804441522393	0.8001556301136798	0.8834286223757818	0.12991452991452992	0.0012284672120586038	3.2950053451508858e-12
679	JME	amazon	607	585	700	20	0.0009831973175815861	0.9714602607157693	482.2815922693037	2963.844546716342	0.7897007134128561	0.8910652459885569	0.12991452991452992	0.0012737223878502846	3.6632889942962816e-12
681	JME	amazon	825	769	1000	20	0.00104519487597264	0.9716915517897463	606.1740185630109	4029.023134768778	0.774079481250463	0.9082755873080045	0.10793237971391417	0.0013038080651313066	1.2672514053191937e-12
683	JME	amazon	825	769	1000	20	0.0009744425586703393	0.9736441777172826	608.1616213322988	4086.4093506335375	0.7734231864019183	0.908041433748114	0.10663198959687907	0.001981174573302269	1.3321985441842649e-12
685	JME	amazon	825	769	1000	20	0.001039652423462095	0.9718472260534358	610.5321463249919	4127.444461166698	0.7679182557825823	0.9058181617656321	0.10273081924577374	0.00140441267285496	1.4820171064357193e-12
687	JME	amazon	825	769	1000	20	0.0010818926140160792	0.9708295402200089	611.9472699860299	4098.258505379961	0.770738019850135	0.9077303377356037	0.10923276983094929	0.0012088926741853356	1.4277832894612429e-12
689	JME	amazon	825	769	1000	20	0.0010265673992698894	0.972053451351066	610.0587871366606	4121.020533988544	0.7662721705711323	0.9072706838734194	0.10143042912873862	0.0013479517074301839	1.0682685510198311e-12
691	JME	amazon	1156	1040	1500	20	0.0009088301775589942	0.9726598912380584	494.268425344282	2874.2832840236692	0.8308746482813384	0.8468117482113143	0.19230769230769232	0.0777466669678688	9.95446581341368e-14
693	JME	amazon	1156	1040	1500	20	0.0008312171942495325	0.9742630430786716	945.4839102866796	4843.114053254439	0.7897103778372042	0.8771727148365789	0.1596153846153846	0.09078390151262283	3.657729339487573e-14
695	JME	amazon	1156	1040	1500	20	0.0008801797116851327	0.974380274170526	444.1403654578915	2483.967899408284	0.856187393272422	0.8271027947079334	0.2125	0.03150155022740364	1.779778619443242e-13
697	JME	amazon	1156	1040	1500	20	0.0008087795699804215	0.9753534154151791	508.53617535460864	2777.081360946745	0.8338073300792042	0.8373552560163222	0.19615384615384615	0.061860352754592896	1.1097575314011968e-13
699	JME	amazon	1156	1040	1500	20	0.0009031472991434514	0.9732962760770602	520.1154362167766	2956.0909763313607	0.8768358593094057	0.8676269001491271	0.20288461538461539	0.01905919797718525	2.6683792073644563e-13
701	JME	black_friday	282	261	300	20	0.00014529847429191423	0.9743403975979507	221.8578840503715	1535.2035936054963	0.9176456186960618	0.8008885693309381	0.22988505747126436	0.05762346461415291	1.6767915362109749e-10
703	JME	black_friday	282	261	300	20	0.00014907780300662713	0.9740609889935411	213.92874358873073	1500.3913330690978	0.9207891639507132	0.7967752094580155	0.2260536398467433	0.032678332179784775	2.9388179147219763e-10
705	JME	black_friday	282	261	300	20	0.00016708588427013444	0.9725912731449514	222.23642580904772	1563.0503369005155	0.9120787023312928	0.8033978905669736	0.2222222222222222	0.04511657729744911	1.9564971772516322e-10
707	JME	black_friday	282	261	300	20	0.00013739482400331352	0.9738118141979192	223.63648183565712	1584.828114678293	0.9207208587660058	0.8055482918297725	0.2260536398467433	0.04131908342242241	2.401080879755381e-10
709	JME	black_friday	282	261	300	20	0.00014310044083299338	0.9735911636892524	210.95082236503103	1462.8740916897873	0.920810100041546	0.794787549662683	0.24521072796934865	0.06144170090556145	2.2094151709148822e-10
711	JME	black_friday	328	305	350	20	0.00038389857883281065	0.9751616893604363	302.3479240338782	1972.5581295350712	0.8496819446558864	0.8368407342110303	0.18360655737704917	0.07020300626754761	6.572459898721022e-12
713	JME	black_friday	328	305	350	20	0.0002923338384117432	0.9767891748484774	302.1382897440883	1967.6597688793333	0.8545142512309395	0.8366143356991032	0.19344262295081968	0.0004096470947843045	1.4832335550058515e-11
715	JME	black_friday	328	305	350	20	0.000257097928726782	0.9781428920691149	302.4893560661792	2005.8696049449072	0.8568414741067792	0.8377630646051676	0.18360655737704917	0.06677165627479553	6.678782950631031e-12
717	JME	black_friday	328	305	350	20	0.00024340952997556182	0.9809522969936607	317.15998640210694	2059.417145928514	0.8454816509172024	0.8422954769540684	0.18032786885245902	0.025090022012591362	9.370754541640287e-12
719	JME	black_friday	328	305	350	20	0.00022042462857953832	0.9809807380932929	319.14084104970556	2076.9909164203173	0.8478586330518109	0.842912858843237	0.1737704918032787	0.00032848695991560817	1.5181141552108843e-11
721	JME	black_friday	455	426	500	20	0.00020352535737156572	0.9826984408478491	322.5484401146678	2201.7801141748773	0.8220284971213107	0.8460641245614112	0.14788732394366197	0.061935409903526306	8.374186187338226e-12
723	JME	black_friday	455	426	500	20	0.00022007724626503162	0.9828086036172868	328.7019133490324	2256.597015583328	0.8212029185550301	0.8482364016754386	0.14553990610328638	0.08797328919172287	7.868452178902444e-12
725	JME	black_friday	455	426	500	20	0.00026151486477283485	0.982052603738139	325.26849626983295	2271.930348916661	0.8182475591513216	0.8487991364667935	0.15492957746478872	0.030525853857398033	1.2029035750785408e-11
727	JME	black_friday	455	426	500	20	0.00017432117616417286	0.9827681023371971	323.9566345954697	2237.005466287553	0.8166348214569372	0.846207104005945	0.15258215962441316	0.08468404412269592	8.073722204272673e-12
729	JME	black_friday	455	426	500	20	0.00017004599242911105	0.983382922296695	334.06998728106385	2318.188564879102	0.8155921432443319	0.8511604017180362	0.14553990610328638	0.0005045627476647496	2.0298781324795076e-11
731	JME	black_friday	611	546	700	20	0.0001717678656526832	0.9815682591553365	582.2797220393389	3318.1589045874757	0.7941750162878672	0.886020166526943	0.1336996336996337	0.006217950955033302	1.1626494081203238e-11
733	JME	black_friday	611	546	700	20	0.00024175522776779683	0.9788572835388049	561.762678644378	3241.2175126460843	0.806385684232618	0.8857623938999756	0.1336996336996337	0.029086219146847725	8.300384164020731e-12
735	JME	black_friday	611	546	700	20	0.0001664649453949486	0.9816638972621253	577.7126127842341	3285.917146345718	0.801415926022858	0.8859344087752102	0.1336996336996337	0.027444761246442795	8.539754728911009e-12
737	JME	black_friday	611	546	700	20	0.000164946994807995	0.9815768680803689	581.2223869506118	3326.543519972092	0.7980457099895901	0.8871845226488216	0.13553113553113552	0.03258562833070755	7.960231763668861e-12
739	JME	black_friday	611	546	700	20	0.0001866910864487509	0.9810348123292144	542.4664204279409	3209.1442525728244	0.7972747523332069	0.8813549535321112	0.13003663003663005	0.07981770485639572	5.590082109243094e-12
741	JME	black_friday	841	716	1000	20	0.0002695920971248264	0.9826662229462076	556.4152677112257	3694.3113822914393	0.8097717465987604	0.8794498571670771	0.12988826815642457	0.1556256115436554	7.962547809794274e-13
743	JME	black_friday	841	716	1000	20	0.00028730980984439984	0.9825205835790178	584.6574380309117	3907.562778939484	0.8026346779629285	0.8852039179971504	0.12569832402234637	0.024657202884554863	2.2755107689746124e-12
745	JME	black_friday	841	716	1000	20	0.00020731866492065845	0.9825343937946355	569.1329153672817	3850.576745419931	0.8143178616875585	0.8876387521677839	0.12849162011173185	0.024684567004442215	2.0644973366728832e-12
747	JME	black_friday	841	716	1000	20	0.00022274003891664218	0.9820093100204479	582.91415347055	3925.6465778221655	0.8017379222291223	0.8857457997330753	0.12430167597765363	0.024960551410913467	2.1738558881415883e-12
749	JME	black_friday	841	716	1000	20	0.0002106699014057119	0.9833552107567034	564.0412069657976	3776.30858899535	0.8077305548673613	0.8847822687154266	0.12849162011173185	0.02476455643773079	2.047796833911753e-12
751	JME	black_friday	1166	948	1500	20	0.00026012403560645727	0.9826377807724731	698.9240875861818	4430.510210258327	0.8464514316549232	0.8927579448479114	0.1529535864978903	0.014372321777045727	8.676766791664227e-13
753	JME	black_friday	1166	948	1500	20	0.0003112148541556251	0.9824212956564665	500.0812332582897	3029.4975520304797	0.8816786177827667	0.8499970084083925	0.21308016877637131	0.030908014625310898	7.572938784191414e-13
755	JME	black_friday	1166	948	1500	20	0.0003390569891326989	0.9815312185004357	540.8355134868251	3205.8540921148674	0.8700996098126981	0.8531874254450341	0.21729957805907174	0.046941179782152176	6.235835456281736e-13
757	JME	black_friday	1166	948	1500	20	0.000368220372833864	0.9810130914233658	576.2977236794206	3499.5249781908165	0.8784858852287563	0.8698902785992908	0.1940928270042194	0.03566034138202667	7.473361573073192e-13
759	JME	black_friday	1166	948	1500	20	0.0004015451430967901	0.9806465089969862	514.7457376937881	3123.643121650732	0.895615577668342	0.8555581952493209	0.22257383966244726	0.04115840420126915	7.114055337895727e-13
761	JME	movielens	236	241	300	20	0.00021121053623717828	0.9737340198942795	155.75144038925765	976.873469809404	0.9206586839175155	0.7671750290400309	0.2863070539419087	0.04078608751296997	4.2103259578163504e-10
763	JME	movielens	236	241	300	20	0.00028269352801362483	0.9720879078287809	146.70383598472532	960.4668308052546	0.9211122019433622	0.7643109789394676	0.27800829875518673	0.04929057136178017	3.929439899892448e-10
765	JME	movielens	236	241	300	20	0.00024214171153979494	0.972773573035173	144.1556769572888	955.9772042492381	0.9250585832801423	0.7623605025299042	0.2946058091286307	0.03280043974518776	4.494069553683605e-10
767	JME	movielens	236	241	300	20	0.00017442130007289577	0.9748874079911334	147.77700485242372	950.9564573612712	0.918700544503499	0.7629342734641155	0.27385892116182575	0.040655408054590225	4.230572293994504e-10
769	JME	movielens	236	241	300	20	0.00017829087925624605	0.9748844051236868	139.61584513253598	934.9315610957111	0.9303378549202026	0.7596856210849603	0.2946058091286307	0.041348375380039215	4.189432626826482e-10
771	JME	movielens	266	277	350	20	0.0002924688845043435	0.9746218104440089	144.90369234143054	952.8637933506236	0.9111382410974548	0.770043757307622	0.2851985559566787	0.09013500064611435	1.4444649397672428e-10
773	JME	movielens	266	277	350	20	0.00026707805228224447	0.9735894784350994	137.89381174190723	889.5280532784215	0.9166914084631461	0.7592396131390107	0.30324909747292417	0.054847173392772675	1.820037913052612e-10
775	JME	movielens	266	277	350	20	0.00021748916569112596	0.9740691343185198	140.11556599144254	926.9648763831145	0.9124693775869329	0.7636981872992686	0.2779783393501805	0.0640607550740242	1.7082734062672056e-10
777	JME	movielens	266	277	350	20	0.00018967554910837752	0.976067203992487	135.63853770694	890.3944792712011	0.9184501672773201	0.7577301972932506	0.296028880866426	0.08029945939779282	1.528645744371576e-10
779	JME	movielens	266	277	350	20	0.00026955193799978915	0.9756618929599273	143.70357496199514	944.5605442531506	0.92637702532974	0.7677931061680305	0.2888086642599278	0.03072037361562252	2.2415548601816811e-10
781	JME	movielens	335	359	500	20	0.00028079474782536544	0.9777351892025242	165.7080434241477	1014.6691288863371	0.8847430837483199	0.7790494536812659	0.2562674094707521	0.025811119005084038	7.694370061036411e-11
783	JME	movielens	335	359	500	20	0.00023222417426309989	0.9780860877839901	171.83872714203764	1059.3376525632175	0.8833229970004904	0.7841238092889402	0.2562674094707521	0.020680435001850128	7.866548910732235e-11
785	JME	movielens	335	359	500	20	0.0002075262490951639	0.9792831369253328	169.2519516543891	1024.5465662122424	0.8815957862771697	0.777414615094768	0.24233983286908078	0.020777009427547455	7.933488744896604e-11
787	JME	movielens	335	359	500	20	0.00023278172856340553	0.9778881549080285	165.4623553188096	1037.5549227582035	0.8821687529520236	0.7820925004367241	0.23676880222841226	0.05615771561861038	5.703924465255066e-11
789	JME	movielens	335	359	500	20	0.00029182707620597413	0.9772317154460646	166.95576397000508	1036.7694074378692	0.878390438637926	0.7835764739225491	0.2395543175487465	0.05431293696165085	6.025365324391833e-11
791	JME	movielens	411	444	700	20	0.00039843796006152856	0.9786266770155648	195.3231021762874	1081.5516191867541	0.8922695717387725	0.7846120026256349	0.24324324324324326	0.09924579411745071	1.0722749375200145e-11
793	JME	movielens	411	444	700	20	0.00029797685257939893	0.979183069944521	183.3052318243703	1036.81738495252	0.8968450741024936	0.7805107339510976	0.26126126126126126	0.042752791196107864	1.5981090635577703e-11
795	JME	movielens	411	444	700	20	0.0003541609863462887	0.9782627772308783	172.4121955868538	985.2813489164839	0.8985708109079634	0.7744692496563905	0.25675675675675674	0.04340546578168869	1.636057980133445e-11
797	JME	movielens	411	444	700	20	0.0004110086466859601	0.9765561733817042	182.09660129336962	1006.0651327002678	0.8991661219988593	0.7794049780187204	0.26576576576576577	0.04318142309784889	1.5098405890604397e-11
799	JME	movielens	411	444	700	20	0.00029559242690602037	0.9790143391717948	177.2881565329511	1024.5381056732408	0.8918497678605841	0.7808894526763361	0.25675675675675674	0.04278957098722458	1.4434546956183981e-11
